wording_id,perm,qidx,correct
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",14,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",15,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",16,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",17,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",18,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",19,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",20,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",21,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",22,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",23,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",24,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",25,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",26,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",27,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",28,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",29,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",30,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",31,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",32,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",33,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",34,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",35,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",36,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",37,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",38,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",39,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",40,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",41,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",42,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",43,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",44,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",45,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",46,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",47,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",48,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",49,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",50,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",51,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",52,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",53,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",54,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",55,1
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",56,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",57,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",58,0
169687a39f,"[0, 1, 2, 3, 4, 5, 6, 7]",59,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",0,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",1,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",2,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",3,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",4,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",5,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",6,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",7,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",9,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",10,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",11,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",12,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",13,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",14,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",15,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",16,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",17,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",18,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",19,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",20,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",21,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",22,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",23,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",24,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",25,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",26,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",27,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",28,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",29,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",30,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",31,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",32,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",33,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",34,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",35,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",36,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",37,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",38,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",39,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",40,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",41,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",42,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",43,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",44,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",45,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",46,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",47,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",48,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",49,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",50,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",51,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",52,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",53,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",54,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",55,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",56,1
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",57,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",58,0
94e877d224,"[0, 1, 2, 3, 4, 5, 6, 7]",59,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",0,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",1,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",2,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",3,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",4,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",5,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",6,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",7,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",9,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",10,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",11,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",12,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",13,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",14,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",15,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",16,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",17,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",18,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",19,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",20,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",21,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",22,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",23,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",24,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",25,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",26,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",27,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",28,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",29,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",30,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",31,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",32,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",33,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",34,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",35,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",36,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",37,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",38,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",39,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",40,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",41,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",42,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",43,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",44,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",45,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",46,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",47,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",48,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",49,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",50,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",51,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",52,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",53,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",54,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",55,1
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",56,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",57,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",58,0
2229edf492,"[0, 1, 2, 3, 4, 5, 6, 7]",59,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",0,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",1,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",2,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",3,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",4,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",5,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",6,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",7,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",9,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",10,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",11,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",12,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",13,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",14,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",15,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",16,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",17,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",18,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",19,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",20,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",21,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",22,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",23,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",24,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",25,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",26,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",27,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",28,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",29,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",30,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",31,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",32,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",33,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",34,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",35,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",36,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",37,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",38,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",39,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",40,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",41,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",42,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",43,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",44,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",45,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",46,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",47,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",48,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",49,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",50,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",51,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",52,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",53,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",54,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",55,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",56,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",57,0
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",58,1
a1b2af4827,"[0, 1, 2, 3, 4, 5, 6, 7]",59,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",0,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",1,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",2,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",3,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",4,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",5,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",6,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",7,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",9,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",10,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",11,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",12,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",13,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",14,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",15,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",16,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",17,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",18,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",19,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",20,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",21,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",22,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",23,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",24,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",25,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",26,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",27,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",28,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",29,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",30,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",31,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",32,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",33,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",34,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",35,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",36,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",37,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",38,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",39,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",40,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",41,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",42,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",43,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",44,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",45,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",46,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",47,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",48,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",49,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",50,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",51,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",52,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",53,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",54,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",55,1
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",56,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",57,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",58,0
cec850c661,"[0, 1, 2, 3, 4, 5, 6, 7]",59,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",0,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",1,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",2,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",3,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",4,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",5,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",6,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",7,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",9,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",10,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",11,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",12,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",13,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",14,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",15,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",16,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",17,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",18,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",19,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",20,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",21,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",22,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",23,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",24,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",25,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",26,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",27,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",28,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",29,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",30,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",31,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",32,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",33,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",34,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",35,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",36,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",37,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",38,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",39,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",40,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",41,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",42,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",43,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",44,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",45,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",46,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",47,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",48,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",49,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",50,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",51,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",52,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",53,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",54,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",55,1
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",56,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",57,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",58,0
eddda1149a,"[0, 1, 2, 3, 4, 5, 6, 7]",59,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",0,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",1,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",2,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",3,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",4,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",5,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",6,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",7,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",9,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",10,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",11,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",12,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",13,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",14,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",15,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",16,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",17,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",18,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",19,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",20,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",21,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",22,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",23,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",24,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",25,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",26,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",27,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",28,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",29,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",30,1
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",31,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",32,0
e5074ca3a7,"[0, 1, 2, 3, 4, 5, 6, 7]",33,0
